Timestamp,Timestamp_AEST,A0-A1_mV,A2-A3_mV
1744709187.1185584,2025-04-15 19:26:27,239.609,91.438
1744709189.1676102,2025-04-15 19:26:29,239.156,91.469
1744709191.2162635,2025-04-15 19:26:31,238.734,91.5
1744709193.2681835,2025-04-15 19:26:33,238.234,91.516
1744709195.316945,2025-04-15 19:26:35,237.797,91.516
1744709197.3691423,2025-04-15 19:26:37,237.312,91.547
1744709199.4179869,2025-04-15 19:26:39,236.844,91.578
1744709201.466665,2025-04-15 19:26:41,236.125,91.609
1744709203.517722,2025-04-15 19:26:43,235.531,91.625
1744709205.566468,2025-04-15 19:26:45,235.0,91.656
1744709207.6152542,2025-04-15 19:26:47,234.422,91.672
1744709209.6652923,2025-04-15 19:26:49,233.688,91.703
1744709211.7142432,2025-04-15 19:26:51,233.062,91.719
1744709213.762895,2025-04-15 19:26:53,232.391,91.672
1744709215.814293,2025-04-15 19:26:55,231.672,91.672
1744709217.8631272,2025-04-15 19:26:57,230.969,91.703
1744709219.9120467,2025-04-15 19:26:59,230.172,91.703
1744709221.964126,2025-04-15 19:27:01,229.516,91.719
1744709224.0128863,2025-04-15 19:27:04,228.922,91.75
1744709226.0616233,2025-04-15 19:27:06,228.266,91.797
1744709228.1134412,2025-04-15 19:27:08,227.688,91.828
1744709230.162303,2025-04-15 19:27:10,227.031,91.875
1744709232.2104547,2025-04-15 19:27:12,226.359,91.891
1744709234.2594032,2025-04-15 19:27:14,225.656,91.891
1744709236.3083909,2025-04-15 19:27:16,224.922,91.922
1744709238.3573291,2025-04-15 19:27:18,224.203,91.953
1744709240.4052155,2025-04-15 19:27:20,223.453,91.984
1744709242.4540677,2025-04-15 19:27:22,222.594,91.984
1744709244.503166,2025-04-15 19:27:24,221.828,92.031
1744709246.5523367,2025-04-15 19:27:26,221.156,92.062
1744709248.6012387,2025-04-15 19:27:28,220.516,92.125
1744709250.6524296,2025-04-15 19:27:30,219.812,92.141
1744709252.7013426,2025-04-15 19:27:32,219.109,92.203
1744709254.7502038,2025-04-15 19:27:34,218.391,92.234
1744709256.8017101,2025-04-15 19:27:36,217.656,92.266
1744709258.8504696,2025-04-15 19:27:38,216.984,92.281
1744709260.899238,2025-04-15 19:27:40,216.297,92.297
1744709262.9512205,2025-04-15 19:27:42,215.672,92.344
1744709265.000006,2025-04-15 19:27:45,215.0,92.375
1744709267.0486543,2025-04-15 19:27:47,214.375,92.312
1744709269.1004014,2025-04-15 19:27:49,213.734,92.359
1744709271.1481152,2025-04-15 19:27:51,213.172,92.375
1744709273.2003222,2025-04-15 19:27:53,212.609,92.391
1744709275.2494035,2025-04-15 19:27:55,212.063,92.406
